imagem_id,box_index,area_px,area_640_px
18.04.2022-10-18-25,1,1825,202.8
18.04.2022-10-18-25,2,2059,228.8
18.04.2022-10-18-25,3,546,60.7
18.04.2022-10-18-25,4,1037,115.2
18.04.2022-10-18-25,5,848,94.2
18.04.2022-10-24-55,0,2765,307.2
18.04.2022-10-24-55,1,1288,143.1
18.04.2022-10-24-55,2,3430,381.1
18.04.2022-10-24-55,3,648,72.0
18.04.2022-10-24-55,4,1932,214.7
18.04.2022-10-24-55,5,1470,163.3
18.04.2022-10-24-55,6,1680,186.7
18.04.2022-10-24-55,7,1456,161.8
18.04.2022-10-24-55,8,1170,130.0
18.04.2022-10-24-55,9,1330,147.8
18.04.2022-10-24-55,10,2560,284.4
18.04.2022-10-24-55,11,1860,206.7
18.04.2022-10-24-55,12,860,95.6
18.04.2022-10-24-55,13,675,75.0
18.04.2022-10-24-55,14,558,62.0
18.04.2022-10-24-55,15,1680,186.7
18.04.2022-10-24-55,16,1800,200.0
18.04.2022-10-24-55,17,825,91.7
18.04.2022-10-24-55,18,783,87.0
18.04.2022-10-24-55,19,598,66.4
18.04.2022-10-24-55,20,1110,123.3
18.04.2022-10-28-51,0,3738,415.3
18.04.2022-10-28-51,1,1248,138.7
18.04.2022-10-28-51,2,1218,135.3
18.04.2022-10-28-51,3,1118,124.2
18.04.2022-10-28-51,4,1271,141.2
18.04.2022-10-28-51,5,528,58.7
18.04.2022-10-28-51,6,1612,179.1
18.04.2022-10-28-51,7,551,61.2
18.04.2022-10-28-51,8,1749,194.3
18.04.2022-10-28-51,9,1170,130.0
18.04.2022-10-28-51,10,1560,173.3
18.04.2022-10-28-51,11,2574,286.0
18.04.2022-10-28-51,12,1353,150.3
18.04.2022-10-28-51,14,21663,2407.0
18.04.2022-10-37-09,0,6708,745.3
18.04.2022-10-45-32,0,2774,308.2
18.04.2022-10-54-34,0,4598,510.9
18.04.2022-10-55-32,0,820,91.1
18.04.2022-11-11-01,0,19040,2115.6
18.04.2022-11-11-01,1,13376,1486.2
18.04.2022-11-12-33,0,1122,124.7
18.04.2022-11-12-33,1,2418,268.7
18.04.2022-11-12-33,2,1862,206.9
18.04.2022-11-12-33,3,1440,160.0
18.04.2022-13-32-10,0,1501,166.8
18.04.2022-13-32-10,1,713,79.2
18.04.2022-13-32-10,2,432,48.0
18.04.2022-13-35-23,0,15096,1677.3
18.04.2022-13-35-43,0,2178,242.0
18.04.2022-13-38-40,0,2044,227.1
18.04.2022-13-39-05,0,3564,396.0
18.04.2022-13-41-04,0,1575,175.0
18.04.2022-13-41-21,0,4212,468.0
18.04.2022-13-42-18,0,22080,2453.3
18.04.2022-13-49-11,0,4704,522.7
18.04.2022-13-49-30,0,10956,1217.3
18.04.2022-13-50-08,0,441,49.0
18.04.2022-13-51-38,0,5671,630.1
18.04.2022-13-51-38,1,8580,953.3
18.04.2022-13-52-37,0,4686,520.7
18.04.2022-13-52-37,1,9545,1060.6
18.04.2022-13-53-27,0,5992,665.8
18.04.2022-13-53-27,1,3159,351.0
18.04.2022-13-54-58,1,989,109.9
18.04.2022-13-56-48,0,2450,272.2
18.04.2022-13-57-10,0,1089,121.0
18.04.2022-13-58-09,0,2485,276.1
18.04.2022-13-58-09,1,3420,380.0
18.04.2022-13-58-09,2,16416,1824.0
18.04.2022-13-58-32,0,3354,372.7
18.04.2022-13-58-32,1,2380,264.4
18.04.2022-13-59-51,0,1248,138.7
18.04.2022-14-00-15,0,1560,173.3
18.04.2022-14-13-22,0,8320,924.4
18.04.2022-14-13-22,1,684,76.0
18.04.2022-14-13-22,4,493,54.8
18.04.2022-14-14-32,0,595,66.1
18.04.2022-14-14-32,1,345,38.3
18.04.2022-14-14-32,2,585,65.0
18.04.2022-14-15-36,0,3526,391.8
18.04.2022-14-15-36,1,27348,3038.7
18.04.2022-14-17-06,0,1927,214.1
18.04.2022-14-17-06,1,6300,700.0
18.04.2022-14-18-53,0,43578,4842.0
18.04.2022-14-18-53,1,5208,578.7
18.04.2022-14-20-13,0,598,66.4
18.04.2022-14-20-13,1,5360,595.6
18.04.2022-14-20-13,2,4836,537.3
18.04.2022-14-20-13,3,2077,230.8
18.04.2022-14-22-05,0,2160,240.0
18.04.2022-14-23-10,0,31570,3507.8
18.04.2022-14-23-26,0,12816,1424.0
18.04.2022-14-24-12,0,1960,217.8
18.04.2022-14-24-12,1,1148,127.6
18.04.2022-14-31-15,0,3904,433.8
18.04.2022-14-31-15,1,4536,504.0
18.04.2022-14-31-15,2,1470,163.3
18.04.2022-14-31-15,3,1755,195.0
18.04.2022-14-31-15,4,2990,332.2
18.04.2022-14-31-15,5,1440,160.0
18.04.2022-14-31-15,6,4200,466.7
18.04.2022-14-33-22,0,39576,4397.3
18.04.2022-14-40-21,0,544,60.4
18.04.2022-14-40-21,1,559,62.1
18.04.2022-14-40-21,2,2850,316.7
18.04.2022-14-43-02,0,22824,2536.0
18.04.2022-14-43-02,1,1482,164.7
18.04.2022-14-43-02,2,9086,1009.6
18.04.2022-14-43-02,3,8154,906.0
18.04.2022-14-43-02,4,576,64.0
18.04.2022-14-43-02,5,416,46.2
18.04.2022-14-49-13,0,7154,794.9
18.04.2022-14-49-13,1,4770,530.0
18.04.2022-14-49-13,2,6171,685.7
18.04.2022-14-49-13,3,2144,238.2
18.04.2022-14-49-13,4,2409,267.7
18.04.2022-14-49-13,5,2173,241.4
18.04.2022-14-49-13,6,775,86.1
18.04.2022-15-00-56,0,27405,3045.0
18.04.2022-15-00-56,1,4465,496.1
18.04.2022-15-01-54,0,5040,560.0
18.04.2022-15-01-54,1,10048,1116.4
18.04.2022-15-04-03,0,858,95.3
18.04.2022-15-04-03,1,820,91.1
18.04.2022-15-04-03,2,378,42.0
18.04.2022-15-04-03,3,7700,855.6
18.04.2022-15-04-03,4,1457,161.9
18.04.2022-15-04-03,5,2208,245.3
18.04.2022-15-37-15,0,35464,3940.4
18.04.2022-15-37-15,1,5605,622.8
18.04.2022-15-38-25,0,6231,692.3
18.04.2022-15-38-25,1,2146,238.4
18.04.2022-15-38-25,2,1000,111.1
18.04.2022-15-38-25,3,1075,119.4
18.04.2022-15-38-25,4,4620,513.3
18.04.2022-15-39-28,0,3404,378.2
18.04.2022-15-40-42,0,9050,1005.6
18.04.2022-15-40-42,1,13230,1470.0
18.04.2022-15-41-28,0,5504,611.6
18.04.2022-15-41-28,1,6650,738.9
18.04.2022-15-41-28,2,2958,328.7
18.04.2022-15-41-28,3,2002,222.4
18.04.2022-15-42-31,0,8385,931.7
18.04.2022-15-42-31,1,5376,597.3
18.04.2022-15-42-31,2,6336,704.0
18.04.2022-15-42-31,3,3952,439.1
18.04.2022-15-42-31,4,2352,261.3
18.04.2022-15-43-44,0,2160,240.0
18.04.2022-15-43-44,1,12144,1349.3
18.04.2022-15-45-23,0,7535,837.2
18.04.2022-15-45-23,1,836,92.9
18.04.2022-15-45-23,2,5096,566.2
18.04.2022-15-45-23,3,2178,242.0
18.04.2022-15-45-23,4,1190,132.2
18.04.2022-15-47-11,0,35990,3998.9
18.04.2022-15-47-11,1,21111,2345.7
18.04.2022-15-48-17,0,1440,160.0
18.04.2022-15-48-17,1,4400,488.9
18.04.2022-15-48-17,2,3404,378.2
18.04.2022-15-48-17,4,4592,510.2
18.04.2022-15-51-57,0,11024,1224.9
18.04.2022-15-51-57,1,12354,1372.7
18.04.2022-15-51-57,2,21228,2358.7
18.04.2022-15-51-57,3,533,59.2
18.04.2022-15-51-57,4,510,56.7
18.04.2022-15-51-57,5,576,64.0
18.04.2022-15-54-51,0,1750,194.4
18.04.2022-15-54-51,1,2904,322.7
18.04.2022-15-54-51,2,3534,392.7
18.04.2022-15-54-51,3,2528,280.9
18.04.2022-15-54-51,4,1898,210.9
18.04.2022-15-58-53,0,7865,873.9
18.04.2022-15-58-53,1,19656,2184.0
18.04.2022-15-58-53,2,5040,560.0
18.04.2022-15-58-53,3,11550,1283.3
18.04.2022-15-58-53,4,12035,1337.2
18.04.2022-15-58-53,5,5694,632.7
18.04.2022-15-58-53,6,2142,238.0
18.04.2022-16-07-35,0,7625,847.2
18.04.2022-16-07-35,1,4860,540.0
18.04.2022-16-07-35,2,4150,461.1
18.04.2022-16-07-35,3,1890,210.0
18.04.2022-16-07-35,4,3950,438.9
18.04.2022-16-07-35,5,1794,199.3
18.04.2022-16-07-35,6,2793,310.3
18.04.2022-16-07-35,7,2193,243.7
18.04.2022-16-07-35,8,4182,464.7
18.04.2022-16-07-35,9,3828,425.3
18.04.2022-16-07-35,10,558,62.0
18.04.2022-16-10-31,0,1536,170.7
18.04.2022-16-10-31,1,2867,318.6
18.04.2022-16-11-33,0,6976,775.1
18.04.2022-16-11-33,1,2244,249.3
20.04.2022-09-26-36,0,6319,702.1
20.04.2022-09-28-31,0,528,58.7
20.04.2022-09-28-31,1,594,66.0
20.04.2022-09-28-31,2,589,65.4
20.04.2022-09-29-44,0,924,102.7
20.04.2022-09-31-11,0,2430,270.0
20.04.2022-09-31-11,1,6105,678.3
20.04.2022-09-31-11,2,928,103.1
20.04.2022-09-33-46,0,22442,2493.6
20.04.2022-09-33-46,1,8784,976.0
20.04.2022-09-33-46,2,7500,833.3
20.04.2022-09-34-52,0,5200,577.8
20.04.2022-09-34-52,1,2752,305.8
20.04.2022-09-34-52,2,6837,759.7
20.04.2022-09-34-52,3,2400,266.7
20.04.2022-09-34-52,4,2464,273.8
20.04.2022-09-36-03,0,23674,2630.4
20.04.2022-09-36-03,1,1595,177.2
20.04.2022-09-36-03,2,2200,244.4
20.04.2022-09-37-23,0,1674,186.0
20.04.2022-09-37-23,1,13056,1450.7
20.04.2022-09-37-23,3,594,66.0
20.04.2022-09-38-10,1,1595,177.2
20.04.2022-09-38-10,2,1995,221.7
20.04.2022-09-38-10,3,22165,2462.8
20.04.2022-09-39-33,1,1540,171.1
20.04.2022-09-39-33,2,1809,201.0
20.04.2022-09-40-43,0,5720,635.6
20.04.2022-09-41-35,0,6273,697.0
20.04.2022-09-41-35,1,560,62.2
20.04.2022-09-41-35,2,37700,4188.9
20.04.2022-09-45-50,0,5456,606.2
20.04.2022-09-45-50,1,391,43.4
20.04.2022-09-49-13,0,10956,1217.3
20.04.2022-09-49-13,1,1050,116.7
20.04.2022-09-49-13,2,6324,702.7
20.04.2022-09-49-13,3,6251,694.6
20.04.2022-09-51-02,0,33592,3732.4
20.04.2022-09-51-02,1,13050,1450.0
20.04.2022-09-51-02,2,14076,1564.0
20.04.2022-09-51-02,3,7998,888.7
20.04.2022-09-51-02,4,374,41.6
20.04.2022-10-02-48,0,32996,3666.2
20.04.2022-10-06-57,0,11613,1290.3
20.04.2022-10-06-57,1,4131,459.0
20.04.2022-10-06-57,2,532,59.1
20.04.2022-10-06-57,3,408,45.3
20.04.2022-10-06-57,4,1400,155.6
20.04.2022-10-06-57,5,792,88.0
20.04.2022-10-07-41,0,15330,1703.3
20.04.2022-10-07-41,1,690,76.7
20.04.2022-10-07-41,2,3135,348.3
20.04.2022-10-10-51,0,12255,1361.7
20.04.2022-10-46-40,0,1917,213.0
20.04.2022-10-46-40,1,792,88.0
20.04.2022-10-54-18,1,25431,2825.7
20.04.2022-10-54-18,2,2054,228.2
20.04.2022-10-54-18,3,2263,251.4
20.04.2022-10-54-18,4,858,95.3
20.04.2022-10-54-18,5,1608,178.7
20.04.2022-10-54-18,6,864,96.0
20.04.2022-11-05-39,0,888,98.7
20.04.2022-11-05-39,1,5280,586.7
20.04.2022-11-05-39,2,11639,1293.2
20.04.2022-11-05-39,3,13662,1518.0
20.04.2022-11-07-01,0,3245,360.6
20.04.2022-11-07-01,1,1900,211.1
20.04.2022-11-07-01,2,2640,293.3
20.04.2022-11-07-01,3,1850,205.6
20.04.2022-11-07-01,4,2208,245.3
20.04.2022-11-07-01,5,3780,420.0
20.04.2022-11-07-01,6,4350,483.3
20.04.2022-11-07-01,7,360,40.0
20.04.2022-11-08-38,0,35644,3960.4
20.04.2022-11-08-38,2,1014,112.7
20.04.2022-11-19-57,0,16740,1860.0
20.04.2022-11-19-57,1,15249,1694.3
20.04.2022-11-23-14,0,4958,550.9
20.04.2022-11-23-30,0,8648,960.9
20.04.2022-11-24-00,0,14301,1589.0
20.04.2022-11-26-19,0,2016,224.0
20.04.2022-11-26-19,1,2002,222.4
20.04.2022-11-31-35,0,44863,4984.8
20.04.2022-11-31-35,1,1120,124.4
20.04.2022-11-31-35,2,608,67.6
20.04.2022-11-31-35,3,624,69.3
20.04.2022-11-33-30,0,32342,3593.6
20.04.2022-11-33-30,1,10976,1219.6
20.04.2022-11-33-30,2,47040,5226.7
20.04.2022-11-36-18,0,33158,3684.2
20.04.2022-11-36-18,1,8446,938.4
20.04.2022-11-36-18,2,12305,1367.2
20.04.2022-11-36-18,3,1184,131.6
20.04.2022-11-36-18,4,2294,254.9
20.04.2022-11-36-18,5,2736,304.0
20.04.2022-11-36-18,6,2030,225.6
20.04.2022-11-36-18,7,3780,420.0
20.04.2022-11-39-08,1,1925,213.9
20.04.2022-11-39-08,2,4704,522.7
20.04.2022-11-39-08,3,1472,163.6
20.04.2022-11-43-40,0,16393,1821.4
20.04.2022-11-46-03,0,17100,1900.0
20.04.2022-11-48-57,0,2280,253.3
20.04.2022-11-48-57,1,384,42.7
20.04.2022-11-48-57,2,18779,2086.6
22.06.2022-14-00-39,0,432,48.0
22.06.2022-14-00-39,1,846,94.0
22.06.2022-14-03-47,0,1632,181.3
22.06.2022-14-04-25,0,924,102.7
22.06.2022-14-08-54,0,2158,239.8
22.06.2022-14-08-54,1,2072,230.2
22.06.2022-14-08-54,2,1416,157.3
22.06.2022-14-08-54,3,2100,233.3
22.06.2022-14-08-54,4,2175,241.7
22.06.2022-14-08-54,5,420,46.7
22.06.2022-14-08-54,6,621,69.0
22.06.2022-14-09-44,0,3996,444.0
22.06.2022-14-12-25,0,8892,988.0
22.06.2022-14-12-25,1,748,83.1
22.06.2022-14-12-25,2,340,37.8
22.06.2022-14-12-25,3,460,51.1
22.06.2022-14-14-28,0,960,106.7
22.06.2022-14-14-28,1,1073,119.2
22.06.2022-14-14-28,2,364,40.4
22.06.2022-14-14-28,3,494,54.9
22.06.2022-14-14-28,4,6695,743.9
22.06.2022-14-14-28,5,3538,393.1
22.06.2022-14-14-28,6,3640,404.4
22.06.2022-14-16-10,0,986,109.6
22.06.2022-14-16-10,1,1206,134.0
22.06.2022-14-16-10,2,3332,370.2
22.06.2022-14-21-23,0,1517,168.6
22.06.2022-14-30-07,0,15312,1701.3
22.06.2022-14-30-07,1,4080,453.3
22.06.2022-14-30-07,2,480,53.3
22.06.2022-14-32-26,0,9600,1066.7
22.06.2022-14-32-26,1,756,84.0
22.06.2022-14-32-26,2,462,51.3
22.06.2022-14-36-40,0,4224,469.3
22.06.2022-14-36-40,1,3243,360.3
22.06.2022-14-44-31,0,20880,2320.0
22.06.2022-14-48-29,0,1833,203.7
22.06.2022-14-48-29,1,1240,137.8
22.06.2022-14-48-29,2,748,83.1
22.06.2022-14-48-29,3,594,66.0
22.06.2022-14-48-29,4,1225,136.1
22.06.2022-14-48-29,5,754,83.8
22.06.2022-14-48-29,6,928,103.1
22.06.2022-14-48-29,8,340,37.8
22.06.2022-14-48-29,9,1440,160.0
22.06.2022-14-53-45,0,464,51.6
22.06.2022-14-53-45,1,2584,287.1
22.06.2022-14-53-45,2,1131,125.7
22.06.2022-14-53-45,4,1260,140.0
22.06.2022-14-53-45,5,2475,275.0
22.06.2022-15-01-09,0,1155,128.3
22.06.2022-15-01-09,1,7590,843.3
22.06.2022-15-01-09,2,3021,335.7
22.06.2022-15-01-09,3,7644,849.3
22.06.2022-15-01-09,4,4160,462.2
22.06.2022-15-01-09,5,792,88.0
22.06.2022-15-04-51,0,624,69.3
22.06.2022-15-04-51,1,1161,129.0
22.06.2022-15-04-51,2,1073,119.2
22.06.2022-15-21-18,0,2916,324.0
22.06.2022-15-21-54,0,2024,224.9
22.06.2022-15-23-03,0,13514,1501.6
22.06.2022-15-47-27,0,1716,190.7
22.06.2022-15-47-27,1,3465,385.0
22.06.2022-15-47-27,2,775,86.1
22.06.2022-15-47-27,3,1260,140.0
22.06.2022-15-47-27,4,1170,130.0
22.06.2022-15-47-27,5,10965,1218.3
22.06.2022-15-47-27,6,696,77.3
22.06.2022-16-27-26,0,8976,997.3
22.06.2022-16-27-26,1,3420,380.0
22.07.2022-09-51-06,0,868,96.4
22.07.2022-09-52-31,0,1122,124.7
22.07.2022-09-52-53,0,2336,259.6
22.07.2022-09-53-15,0,6832,759.1
22.07.2022-09-53-43,0,4558,506.4
22.07.2022-09-53-43,1,448,49.8
22.07.2022-09-53-43,2,464,51.6
22.07.2022-09-54-04,0,2268,252.0
22.07.2022-09-54-04,1,450,50.0
22.07.2022-09-54-04,2,522,58.0
22.07.2022-09-54-40,0,30537,3393.0
22.07.2022-09-54-53,0,41648,4627.6
22.07.2022-09-58-57,0,3379,375.4
22.07.2022-10-01-40,0,1887,209.7
22.07.2022-10-02-37,0,18400,2044.4
22.07.2022-10-03-12,0,32184,3576.0
22.07.2022-10-04-21,0,9438,1048.7
22.07.2022-10-04-21,1,3185,353.9
22.07.2022-10-04-52,0,2268,252.0
22.07.2022-10-04-52,1,8910,990.0
22.07.2022-10-07-07,0,4189,465.4
22.07.2022-10-07-41,0,1716,190.7
22.07.2022-10-07-41,1,6111,679.0
22.07.2022-10-08-04,0,1632,181.3
22.07.2022-10-08-04,1,460,51.1
22.07.2022-10-17-41,0,1848,205.3
22.07.2022-10-17-41,1,5893,654.8
22.07.2022-10-18-51,0,2580,286.7
22.07.2022-10-18-51,1,828,92.0
22.07.2022-10-18-51,2,1560,173.3
22.07.2022-10-19-11,0,770,85.6
22.07.2022-10-19-11,2,945,105.0
22.07.2022-10-19-34,2,425,47.2
22.07.2022-10-57-43,0,14453,1605.9
22.07.2022-11-00-19,0,4085,453.9
22.07.2022-11-00-19,1,1920,213.3
22.07.2022-11-02-04,1,450,50.0
22.07.2022-11-02-04,2,7298,810.9
22.07.2022-11-03-01,0,4026,447.3
22.07.2022-11-03-01,1,6004,667.1
22.07.2022-11-03-24,0,3536,392.9
22.07.2022-11-03-24,1,3552,394.7
22.07.2022-11-03-52,0,2728,303.1
22.07.2022-11-03-52,1,624,69.3
22.07.2022-11-03-52,2,2639,293.2
22.07.2022-11-04-22,0,1775,197.2
22.07.2022-11-04-22,1,350,38.9
22.07.2022-11-04-22,2,1800,200.0
22.07.2022-11-05-01,0,1421,157.9
22.07.2022-11-05-01,1,450,50.0
22.07.2022-11-05-01,2,1520,168.9
22.07.2022-11-05-16,0,342,38.0
22.07.2022-11-08-06,0,5904,656.0
22.07.2022-11-08-36,0,17272,1919.1
22.07.2022-11-08-54,0,1280,142.2
22.07.2022-11-09-23,0,13716,1524.0
22.07.2022-11-09-38,0,17595,1955.0
22.07.2022-11-13-28,0,48510,5390.0
22.07.2022-11-15-23,0,2890,321.1
22.07.2022-11-16-33,0,966,107.3
22.07.2022-11-16-33,1,858,95.3
22.07.2022-11-17-31,0,375,41.7
22.07.2022-11-17-31,1,1110,123.3
22.07.2022-11-21-59,0,950,105.6
22.07.2022-11-22-20,0,1566,174.0
22.07.2022-11-22-43,0,2964,329.3
22.07.2022-11-23-34,0,442,49.1
22.07.2022-11-23-58,0,3870,430.0
22.07.2022-11-24-20,0,1755,195.0
22.07.2022-11-25-35,0,1350,150.0
22.07.2022-11-25-57,0,3420,380.0
22.07.2022-11-26-18,0,8540,948.9
22.07.2022-13-56-51,4,1000,111.1
22.07.2022-13-56-51,5,874,97.1
22.07.2022-13-58-14,1,390,43.3
22.07.2022-13-58-14,4,760,84.4
22.07.2022-13-58-14,5,1876,208.4
22.07.2022-13-59-51,0,1056,117.3
22.07.2022-13-59-51,1,1679,186.6
22.07.2022-13-59-51,2,3008,334.2
22.07.2022-14-00-23,0,1950,216.7
22.07.2022-14-00-23,2,1386,154.0
22.07.2022-14-01-11,0,3528,392.0
22.07.2022-14-01-11,1,390,43.3
22.07.2022-14-01-11,4,1752,194.7
22.07.2022-14-05-56,1,544,60.4
22.07.2022-14-05-56,2,4056,450.7
22.07.2022-14-06-35,0,2280,253.3
22.07.2022-14-06-35,1,5952,661.3
22.07.2022-14-06-35,2,819,91.0
22.07.2022-14-07-52,0,5103,567.0
22.07.2022-14-07-52,1,1464,162.7
22.07.2022-14-07-52,2,903,100.3
22.07.2022-14-12-37,0,4440,493.3
22.07.2022-14-13-11,0,8533,948.1
22.07.2022-14-13-11,1,704,78.2
22.07.2022-14-15-05,0,4408,489.8
22.07.2022-14-15-05,1,47371,5263.4
22.07.2022-14-15-36,1,4066,451.8
22.07.2022-14-15-59,1,8960,995.6
22.07.2022-14-18-32,0,1440,160.0
22.07.2022-14-19-14,0,4800,533.3
22.07.2022-14-21-37,0,6683,742.6
22.07.2022-14-23-29,0,4142,460.2
22.07.2022-14-23-44,0,12672,1408.0
22.07.2022-14-24-13,0,34662,3851.3
22.07.2022-14-28-33,0,2664,296.0
22.07.2022-14-28-33,1,442,49.1
22.07.2022-14-28-33,2,414,46.0
22.07.2022-14-30-14,0,1175,130.6
22.07.2022-14-30-14,1,448,49.8
22.07.2022-14-31-48,0,6784,753.8
22.07.2022-14-31-48,1,5251,583.4
22.07.2022-14-31-48,2,2541,282.3
22.07.2022-14-31-48,3,3321,369.0
22.07.2022-14-32-27,0,3240,360.0
22.07.2022-14-32-27,1,6272,696.9
22.07.2022-14-32-27,2,5520,613.3
22.07.2022-14-32-27,3,2418,268.7
22.07.2022-14-33-37,0,7080,786.7
22.07.2022-14-33-37,1,10865,1207.2
22.07.2022-14-33-37,2,11316,1257.3
22.07.2022-14-34-28,0,10875,1208.3
22.07.2022-14-34-28,1,14520,1613.3
22.07.2022-14-35-04,0,20424,2269.3
22.07.2022-14-35-04,1,1071,119.0
22.07.2022-14-35-47,0,32574,3619.3
22.07.2022-14-36-03,0,26180,2908.9
22.07.2022-14-36-21,0,44805,4978.3
22.07.2022-15-37-23,2,1876,208.4
22.07.2022-15-39-25,0,2496,277.3
22.07.2022-15-39-25,1,3564,396.0
22.07.2022-15-39-25,2,1976,219.6
22.07.2022-15-39-25,3,6776,752.9
22.07.2022-15-39-50,0,2419,268.8
22.07.2022-15-39-50,1,2632,292.4
22.07.2022-15-39-50,2,1960,217.8
22.07.2022-15-39-50,3,3780,420.0
22.07.2022-15-41-17,0,704,78.2
22.07.2022-15-41-17,1,726,80.7
22.07.2022-15-41-17,2,1554,172.7
22.07.2022-15-41-17,3,1148,127.6
22.07.2022-15-41-17,4,1015,112.8
22.07.2022-15-43-12,0,5733,637.0
22.07.2022-15-43-12,1,532,59.1
22.07.2022-15-43-12,2,5040,560.0
22.07.2022-15-45-22,0,1995,221.7
22.07.2022-15-45-22,1,1044,116.0
22.07.2022-15-45-22,2,960,106.7
22.07.2022-15-45-22,3,1034,114.9
22.07.2022-15-45-22,4,1161,129.0
22.07.2022-15-45-22,5,1617,179.7
22.07.2022-15-47-30,0,1598,177.6
22.07.2022-15-47-41,0,950,105.6
22.07.2022-15-50-20,0,448,49.8
22.07.2022-15-50-20,1,375,41.7
22.07.2022-15-50-20,2,504,56.0
22.07.2022-15-50-20,3,384,42.7
22.07.2022-15-50-20,4,434,48.2
22.07.2022-15-50-20,5,420,46.7
22.07.2022-15-50-20,6,627,69.7
22.07.2022-15-50-20,8,1330,147.8
22.07.2022-15-52-39,0,784,87.1
22.07.2022-15-52-39,1,1406,156.2
22.07.2022-15-52-39,2,600,66.7
22.07.2022-15-54-15,0,3774,419.3
22.07.2022-15-54-15,1,833,92.6
22.07.2022-15-56-04,0,3648,405.3
22.07.2022-15-56-04,1,4171,463.4
22.07.2022-15-59-00,0,6944,771.6
22.07.2022-16-00-04,0,12090,1343.3
22.07.2022-16-00-04,1,8704,967.1
22.07.2022-16-00-19,0,11324,1258.2
22.07.2022-16-00-19,1,7524,836.0
22.07.2022-16-01-17,0,15622,1735.8
22.07.2022-16-01-17,1,13696,1521.8
23.06.2022-08-28-33,0,5264,584.9
23.06.2022-08-28-53,0,2006,222.9
23.06.2022-08-31-59,0,9842,1093.6
23.06.2022-08-31-59,1,594,66.0
23.06.2022-08-31-59,2,1215,135.0
23.06.2022-08-36-44,0,5612,623.6
23.06.2022-08-36-44,1,390,43.3
23.06.2022-08-40-15,0,2944,327.1
23.06.2022-08-40-38,0,992,110.2
23.06.2022-08-41-10,0,7124,791.6
23.06.2022-08-43-16,0,10494,1166.0
23.06.2022-08-43-16,1,40330,4481.1
23.06.2022-08-44-30,0,1295,143.9
23.06.2022-08-45-03,0,1968,218.7
23.06.2022-08-50-51,0,1380,153.3
23.06.2022-08-50-51,1,7644,849.3
23.06.2022-08-53-22,0,5160,573.3
23.06.2022-08-53-46,0,1403,155.9
23.06.2022-08-55-05,0,13348,1483.1
23.06.2022-08-55-05,1,884,98.2
23.06.2022-08-55-38,0,1960,217.8
23.06.2022-08-55-38,1,28350,3150.0
23.06.2022-09-13-01,0,1248,138.7
23.06.2022-09-13-44,0,6254,694.9
23.06.2022-09-16-47,0,2760,306.7
23.06.2022-09-25-18,0,1260,140.0
23.06.2022-09-32-14,0,1925,213.9
23.06.2022-09-32-14,1,2255,250.6
23.06.2022-09-32-14,2,2793,310.3
23.06.2022-09-32-14,3,4232,470.2
23.06.2022-09-32-14,4,638,70.9
23.06.2022-09-32-14,5,1484,164.9
23.06.2022-09-34-19,0,7865,873.9
23.06.2022-09-34-19,1,2832,314.7
23.06.2022-09-41-33,0,2072,230.2
23.06.2022-09-46-33,0,945,105.0
23.06.2022-09-46-33,1,3108,345.3
23.06.2022-09-46-59,0,1815,201.7
23.06.2022-09-46-59,1,6048,672.0
23.06.2022-09-47-29,0,2706,300.7
23.06.2022-09-49-46,0,25872,2874.7
23.06.2022-09-49-46,1,500,55.6
23.06.2022-09-49-46,2,672,74.7
23.06.2022-09-49-46,3,420,46.7
23.06.2022-09-54-50,0,1739,193.2
23.06.2022-09-54-50,1,1440,160.0
23.06.2022-09-54-50,2,945,105.0
23.06.2022-09-54-50,3,3776,419.6
23.06.2022-09-56-50,0,3936,437.3
23.06.2022-09-56-50,1,1682,186.9
23.06.2022-09-56-50,2,819,91.0
23.06.2022-09-56-50,3,840,93.3
23.06.2022-09-56-50,4,1740,193.3
23.06.2022-09-56-50,5,2835,315.0
23.06.2022-09-56-50,6,1032,114.7
23.06.2022-09-56-50,7,5888,654.2
23.06.2022-09-56-50,8,1924,213.8
23.06.2022-09-56-50,9,1150,127.8
23.06.2022-09-56-50,10,1666,185.1
23.06.2022-10-01-40,0,2250,250.0
23.06.2022-10-01-40,1,4410,490.0
23.06.2022-10-01-40,2,1020,113.3
23.06.2022-10-01-40,3,1624,180.4
23.06.2022-10-01-40,4,1380,153.3
23.06.2022-10-01-40,5,570,63.3
23.06.2022-10-01-40,6,966,107.3
23.06.2022-10-01-40,7,392,43.6
23.06.2022-10-01-40,8,2460,273.3
23.06.2022-10-01-40,9,4950,550.0
23.06.2022-10-41-17,0,1232,136.9
23.06.2022-10-41-17,1,1475,163.9
23.06.2022-10-41-17,2,578,64.2
23.06.2022-10-41-17,3,731,81.2
23.06.2022-10-41-17,5,1944,216.0
23.06.2022-10-41-17,6,728,80.9
23.06.2022-10-41-17,7,1836,204.0
23.06.2022-10-41-17,8,1650,183.3
23.06.2022-10-47-19,0,580,64.4
23.06.2022-10-47-19,1,850,94.4
23.06.2022-10-47-19,2,396,44.0
23.06.2022-10-47-19,3,2760,306.7
23.06.2022-10-47-19,4,1296,144.0
23.06.2022-10-47-19,5,702,78.0
23.06.2022-10-47-19,6,2599,288.8
23.06.2022-10-47-19,7,442,49.1
23.06.2022-10-47-19,8,576,64.0
23.06.2022-10-47-19,9,418,46.4
